ID,Author,average_rate,first_genre
4763,Cecilia Dart-Thornton,,
4764,David Suzuki,,
4765,Richard Parks,,
4766,Parke Godwin,,
4767,Jak Holding,,
4768,H.G. Wells,,
4769,Наталия Кобилкина,,
4770,Vadim Zeland,,
4771,Mary Alford,,
4773,Josh Doody,,
4775,David Litwack,,
4776,Jim Gullo,,
4777,Jim Bouton,,
4778,Kurt Vonnegut Jr.,,
4779,Dan  Harmon,,
4780,Anthony  Miller,,
4781,Pat Kogos,,
4782,Charles Frazier,,
4783,ann patchett,,
4784,Kate Baum,,
4785,Lorelei James,,
4786,Bella Marie,,
4787,Katie Salidas,,
4788,F.T. McKinstry,,
4789,Clarissa Pinkola Estes,,
4790,Bernd Heinrich,,
4791,Marilyn Almodóvar,,
4792,John LeViness,,
4793,D. Wallace Peach,,
4794,Yani,,
4795,W.E.B DuBois,,
4796,Margaret Walker,,
4797,Matt   Coleman,,
4798,Denise Mina,,
4799,Reed Farrel Coleman,,
4800,Marian Griffin,,
4801,Chidvilasananda Gurumayi,,
4802,Sierra Summers,,
4803,Tawny Taylor,,
4804,J.R.Ward,,
4805,Solease M. Barner,,
4806,most everyone,,
4807,Tianna Xander,,
4809,Peggy Jaeger,,
4810,Lauren  Carter,,
4811,Adam Rakunas,,
4812,Betty MacDonald,,
4813,Vickie Johnstone,,
4814,Lewis CS,,
4815,Carla Sarett,,
4816,Deborah Eisenberg,,
4817,Michael Chulsky,3.37,fiction
4818,Emily Rodda,,
4819,Brandon Shire,,
4820,Elizabeth Rosner,,
4821,Katrina Shelley,,
4822,Constance O'Banyon,,
4823,Catherine Hart,,
4824,William Vitka,,
4825,Valeria E. Garbo,,
4826,Laura Gallego García,3.22,mystery
4827,Mora Early,,
4828,Craig Machen,,
4829,William Petrick,,
4831,F.J. Lennon,,
4832,Jacky Gray,,
4833,Bernard Cornwall,,
4834,Scott Haworth,,
4835,Callum McSorley,,
4836,Natsuo Kirino,,
4837,Sandra Parshall,,
4838,Eric Barnes,,
4839,Dariel Raye,,
4840,Tananarive Due,3.85,comedy
4841,L.A. Banks,,
4842,Donna Shields,,
4843,Rebecca York,,
4844,محمد الباز,4.24,fantasy
4845,عادل حمودة,,
4846,Jay Key,,
4847,Steven Campbell,,
4848,Spider Robinson,,
4849,Maja Debelak,,
4850,Maja Debevc,,
4851,Jason V. Brock,,
4852,Amber Newberry,,
4853,Stewart O'Nan,,
4854,Philippa Carr,,
4855,Robert Dean Lurie,,
4856,David Guterson,,
4857,Lawrence Wright,,
4858,Nick Kent,,
4859,Nick Tosches,,
4860,Timothy P. Niedermann,,
4861,Matt Sinclair,,
4862,Sidney Knight,,
4863,J. D Salinger,,
4864,Candy Atkins,,
4865,H. Squires,,
4866,Henry Wadsworth Longfellow,,
4867,Margaret Donaldson,,
4868,Jean Piaget,,
4869,Elaine D Walsh,,
4870,Erik Christian,,
4871,Wendy S. Russo,,
4872,Francine Pascal,,
4873,Barry MacSweeney,,
4874,Tristan Corbière,,
4875,Charles Cros,,
4876,Jules Laforgue,,
4877,Jon Silkin,,
4878,Tom Pickard,,
4879,Basil Bunting,,
4880,Randy Krum,,
4881,Steve Wexler,,
4882,Stephen Few,,
4883,David McCandless,,
4884,Jonathan Schwabish,,
4885,Cole Nussbaumer Knaflic,4.24,fiction
4886,Alberto Cairo,,
4887,Edward R. Tufte,,
4888,Priyanka Baranwal,,
4890,Pulkit Gupta,,
4891,Arka Chakrabarti,,
4893,Lovely Goyal,,
4895,Tammie Painter,,
4896,Lancelot Schaubert,,
4897,Fyodor Dostoevsky,,
4898,Gabriel Garcia Marquez,,
4899,Andrew  Williams,,
4900,Katrine Williams,,
4902,Brandy Walker,,
4903,Melissa Schroeder,,
4904,Elizabeth Darcy,,
4905,Joseph Hurka,,
4906,Gina Berriault,,
4907,Andre Dubus,,
4908,Daniel Moyano,,
4909,Cesare Pavese,,
4910,Lennie Ross,,
4911,Rich Okun,,
4912,[author:Black Elk,,
4913,Joseph Cognard,,
4914,Clay Mitchell,,
4915,Paulo Cohelo,,
4916,Marianne Sciucco,,
4917,Elizabeth Berg,,
4918,Kari Aguila,,
4919,Wally Lamb,,
4920,James Fenimore Cooper,,
4921,Neil D. Ostroff,,
4923,Kristin Sterk,,
4925,Alfred P. Gibbs,,
4926,William MacDonald,,
4927,Kat Duff,,
4929,Barry Lopez,,
4930,Brad Guigar,4.54,religion
4931,Rodney Dangerfield,,
4932,Jack Benny,,
4933,Don Rickles,,
4934,Kris Straub,3.65,chick lit
4935,Dave Kellett,,
4936,Scott R. Kurtz,,
4937,Berkeley Breathed,,
4938,Abul Asad,,
4940,Liz DeJesus,,
4941,Michael Hague,,
4942,Emma Donoghue,,
4943,Julianna Baggott,,
4944,Helen  Carey,,
4945,Alison Lurie,,
4946,William Boyd,,
4947,Jennifer Worth,,
4948,Donna Douglas,,
4949,Ellie Dean,,
4950,Julian Fellowes,,
4951,Maeve Binchy,,
4952,Samaire Wynne,,
4953,Susan Stec,,
4955,Jon Lee Grafton,,
4956,James Grey,,
4957,Dale Cusack,,
4958,Blake M. Petit,,
4959,Bhavya Kaushik,,
4960,Erich Segal,,
4961,Cecelia Ahern,,
4962,Jonathan Safran Foer,,
4963,Hartley Lin,,
4964,Ethan Rilly,,
4965,Bob Black,,
4966,Paul Goodman,,
4967,Guy Debord,,
4968,Pyotr Kropotkin,,
4969,Raoul Vaneigem,,
4970,Gigi Marlowe,,
4972,Leesa Bow,,
4974,Leslie S. Klinger,,
4975,Martin Gardner,,
4976,William S. Baring-Gould,,
4977,Sol Smith,,
4978,Herman Hesse,,
4979,Jenny    Brown,,
4980,Murray Bowen,,
4981,Ben Coulter,,
4982,Wilbur A. Smith,,
4983,Emily White,,
4984,Katha Pollitt,,
4985,Barbara Ehrenreich,,
4986,Susan Pinker,,
4987,Eric Klinenberg,,
4988,Kaye Redfield Jamison,,
4989,Hope Edelman,,
4990,Gretchen Rubin,,
4991,Susan Cain,,
4992,Nikola Raykov,,
4993,Борис Априлов,,
4994,Megan Silianoff,,
4995,Rachel Bilson,4.08,ebooks
4996,A Yi,,
4997,J.L. Madore,,
4998,Enrique Gil y Carrasco,,
5000,C.J.    Hill,,
5001,Jane Austen Margaret Atwood,,
5002,Ken Hughes,,
5003,Dyphia Blount,,
5004,Steve Harvey,,
5005,Wendy Williams,,
5006,Andy C.F. Crawford,,
5007,David Liss,,
5008,Steven Paul Leiva,,
5009,Michael R.  Johnston,,
5010,C.S. Friedman,,
5011,Steven Gould,,
5012,Phil Elmore,,
5013,Don Pendleton,,
5014,Jerry Ahern,,
5015,Michael Reaves,,
5016,Steve Perry,,
5017,Tjerk Noordraven,,
5018,Robert Rodriguez,,
5019,Robert DeCoteau,,
5020,Matt Di Spirito,,
5021,Mark Tufo,,
5022,Peter Giglio,,
5023,K.D. Lathar,3.6,biographies
5024,Mikel J. Wilson,,
5025,Johannes Brahms,,
5026,Johann Sebastian Bach,,
5027,Friedrich Schiller,,
5028,Robert Burns,,
5029,Ingrid Schubert,,
5030,Anselm Feuerbach,,
5031,Stephen Brennan,,
5032,Alex  Gates,,
5033,James Walter Lee,,
5034,Anthony Doerr,,
5035,Mamie Dickens,,
5036,Bracken MacLeod,,
5037,Rachele Alpine,,
5038,Jandy Nelson,,
5039,Courtney Summers,,
5040,Phyllis H. Moore,,
5042,Mike Reuther,,
5043,James T. Farrell,,
5044,Frederick Exley,,
5045,Ashley Chappell,,
5046,D.L. Pitchford,,
5047,Michael Cargill,,
5048,Nancy S. Kyme,,
5049,Emmet Fox,,
5050,C.A. Szarek,,
5051,Rachel Rawlings,,
5052,David                    Roberts,,
5053,Lawrence Ferlinghetti,,
5054,Hope Ann,,
5055,Serena Chase,,
5056,Gillian Bronte Adams,,
5057,Kate Flournoy,,
5058,Scarlet Risque,,
5059,C.L. Parker,,
5060,Annie Winters,,
5061,S.R Grey,,
5062,Marcus Kusi,,
5064,Eric Robert Morse,,
5065,Peter Kreeft,,
5066,Allan Bloom,,
5067,Alexis de Toqueville,,
5068,Jacques Barzun,,
5069,Michael Makai,,
5070,Ruthanne Reid,,
5071,C. S. Lewis,,
5072,Danielle DeVor,,
5073,L.A. Freed,,
5074,Lee  Thompson,,
5075,Stef Smulders,,
5076,Nancy Fornataro,,
5077,Jay Garon,,
5078,Roger A. Price,,
5079,Stephen Leather,,
5080,Darrell    Smith,,
5081,Tony Jones,,
5082,Diana Butler Bass,,
5083,Anthony de Mello,,
5084,James Finley,,
5085,Walter Brueggemann,,
5086,Reza Aslan,,
5087,Michael A. Singer,,
5088,Pema Chödrön,,
5089,Brian D. McLaren,4.07,children
5090,Nadia Bolz-Weber,,
5091,Danielle Shroyer,,
5092,Rob Bell,,
5093,Alexander J. Shaia,,
5094,David McNitzky,,
5095,Jonathan Sacks,,
5096,Tom  Whyntie,,
5097,Frank Close,,
5098,Brian Greene,,
5099,Stevie Mikayne,,
5100,Stacey D'Erasmo,,
5101,Oka Aurora,,
5102,Andrea Hirata,,
5103,J.K Rowling,,
5104,Katherine Gordy Levine,,
5105,Leon Festinger,,
5106,Robert Kegan,,
5107,David Elkind,,
5108,Jerome Kagan,,
5109,David  Greene,,
5110,James Cain,,
5111,Jamie O'Neill,,
5112,Ellie Roscher,4.19,fiction
5113,Kathleen Norris,,
5114,Heidi Neumark,,
5115,David Kudler,,
5116,Melissa Crandall,,
5117,Diana Greenwood,,
5118,Karen Cushman,,
5119,Nikki Grimes,,
5120,Gary D. Schmidt,,
5121,Daniel Rojas Pachas,,
5122,Boris Vian,,
5123,Gottfried Benn,,
5124,Jason Denzel,,
5125,Ursula K Le Guin,,
5126,Kim Falconer,,
5127,Faith Hunder,,
5128,Maggie Furey,,
5129,Antoinette M.,,
5130,Olivia Ruin,,
5131,K. Bromberg,,
5132,H.M. Ward,,
5133,abdelatif ouldabdallah,,
5135,Nicole  Smith,,
5136,J. R. R. Tolkein,,
5137,Jill Koenigsdorf,,
5138,The International Library of Poetry,,
5139,Mark  Ellwood,,
5140,Bridget Brennan,,
5141,Paco Underhill,,
5142,Dan Ariely,,
5143,Mary Roach,,
5144,Doina Rusti,,
5145,Karen M. Wyatt,,
5146,Ken Wilber,,
5147,Scott Mullins,,
5148,Jack McDevitt,,
5149,R.A. Salvatorre,,
5150,Jason Kristopher,,
5151,Chris Sapp,,
5152,Maria Malonzo,,
5153,Stephen Dixon,,
5154,A.G. Mogan,,
5156,Miki Liukkonen,,
5157,Michel Houellebecq,,
5158,Christopher Mitchell,,
5159,Donald Tyson,,
5160,Christie Golden,,
5161,Kelly Gardiner,,
5162,Leon Garfield,,
5163,Geoffrey Trease,,
5164,Rosemary Sutcliff,,
5165,E.L Doctorow,,
5166,S.B. Roozenboom,,
5167,Scott A.  Johnson,,
5168,Sholeh Wolpé,,
5169,Forough Farrokhzad,,
5170,Kristiana Kahakauwila,,
5171,Lan Samantha Chang,,
5172,Alan Skinner,,
5173,Marquez Gabriel Garcia,,
5174,Michael Patrick Hicks,,
5175,Richard K. Morgan,,
5176,Radu Pavel Gheo,,
5177,Joni Rodgers,,
5178,Marcos Llemes,,
5179,John Verdon,,
5180,Kirsten S. Blacketer,,
5181,Nina Bangs,,
5182,Jo Beverley,,
5183,Tara Janzen,,
5184,Cherie Marks,,
5185,Emma Salisbury,,
5186,John Harvey,,
5187,Stuart MacBride,,
5188,Andrea Saga,,
5189,George R R Martin,,
5190,John H. Carroll,3.81,children
5191,Rhodesia Jackson,,
5192,Gordon Parks,,
5193,Corey Aaron Burkes,,
5194,Spike Lee,,
5195,Steve Piacente,,
5197,Takatsu,,
5198,Jean Baudrillard,,
5199,Lewis Mumford,,
5200,Ryan McSwain,,
5201,James Robinson,,
5202,Michael McCarty,,
5203,Lisa McCubbin,,
5204,Peter N. Milligan,,
5205,Frankie Bow,,
5206,Sarah Caudwell,,
5207,Leslie Helm,,
5208,Chalmers Johnson,,
5209,[author:John Irving,,
5210,Starla Cole,,
5211,Mimi Strong,,
5212,Daphne Russell,,
5214,Mike Kalmbach,,
5215,R A Salvatore,,
5216,R L Stine,,
5217,Laura Castoro,,
5218,Frank Yerby,,
5219,Julie L. Cannon,,
5221,Mark Childress,,
5222,C.Y. Gopinath,,
5223,Adam Hall,,
5224,Gerald Durrell,,
5225,John Barth,,
5226,Chris   Allen,,
5228,C.D. Bonner,,
5229,Lewis Grizzard,,
5230,Alberto Ruy-Sánchez,,
5231,María Zambrano,,
5232,Michel de Montaigne,,
5233,André Gide,,
5234,Pier Paolo Pasolini,,
5235,Luis Goytisolo,,
5236,Lawrence Durrell,,
5237,Tom   Brown,,
5238,Nimue Brown,,
5239,Rebecca  Nolan,,
5240,Lily Silver,,
5241,Catherine Coulter,,
5242,Thinley Norbu,,
5243,Dudjom Lingpa,,
5244,Gyatrul Rinpoche,,
5245,Karma Chagmé,,
5246,Leslie Stella,,
5247,T.S. O'Neil,,
5248,Zachary Jernigan,,
5249,James Tiptree Jr.,,
5250,Joanna Russ,,
5251,Joe Mikolay,,
5252,J.A. St. Thomas,,
5253,Samantha  Summers,3.46,entertainment
5254,Edward Hendriks,,
5255,Alfonso Sastre,,
5256,William Campbell Powell,,
5257,Vonda N McIntyre,,
5258,Roger_Zelazny,,
5259,Brainard Carey,,
5261,Andrew Lam,,
5262,Gabriel Carcia Marquez,,
5263,Natalie Keller Reinert,,
5264,Julian Barnes,,
5265,Robert McLiam Wilson,,
5266,Leigh Hutton,,
5267,Karen Wood,,
5268,Rachael Treasure,,
5269,Jade Eby,,
5270,Tracey Garvis-Graves,,
5271,Lukáš Palán,,
5272,Heinrich Böll,,
5273,Larry Dixon,,
5274,Louis Jensen,,
5275,I. Lilias Trotter,,
5276,John Ruskin,,
5277,Richelle E. Goodrich,,
5278,A.R.  Williams,,
5279,Pete Palamountain,,
5280,Thornton Wilder,,
5281,Rainer Werner Fassbinder,,
5282,Jean Genet,,
5283,Douglas Sirk,,
5284,Schopenhauer,,
5285,Viken Berberian,,
5286,Ismail Kadare,,
5287,Ramsay Wood,,
5288,Clifford Simak,,
5289,Richard Burton,,
5290,Omar Khayyam,,
5291,Idries Shah,,
5292,Tomas Paine,,
5293,George Borrow,,
5294,Felipe Castilho,,
5295,China_Mi_ville,,
5296,Mario Prata,,
5297,Stephanie Burkhart,,
5298,A.J. Colby,,
5299,Kim Harrison,,
5300,Angela Savage,,
5301,Leigh Redhead,,
5302,Carol O'Connell,,
5303,Linda Verji,,
5304,Brenda Jackson,,
5305,John Paul Jaramillo,,
5306,Los Lobos,,
5307,Wendy Nikel,,
5308,Mary Robinette Kowal,,
5309,Diane Setterfield,,
5310,Nancy Farmer,,
5311,Neal Shusterman,,
5312,Jack Finney,,
5313,Maria Savva,,
5314,Darcia Helle,,
5315,Gabriel Garcí­a Márquez,,
5316,Travis Besecker,,
5317,Carlton Mellick III,,
5318,Jonathan Winn,,
5319,Richard M. Brock,,
5320,Peter Heller,,
5321,Paul Michael Peters,,
5322,W Somerset Maugham,,
5323,Patricia Bacall,,
5324,Jim Leonard,,
5325,Angel Leya,,
5326,Derek Murphy,,
5327,Rachel Morgan,,
5328,Chrys Cymri,,
5329,Stephenie Myer,,
5330,Norman Hartley,,
5331,هشام فريد,,
5333,Karen Cote',,
5334,Mary Chase Comstock,,
5335,Bart J. Gilbertson,,
5336,Nancy Fulda,,
5337,Peter Zantingh,,
5338,Johan Harstad,,
5339,Martin Bril,,
5340,Pawan Kumar Pandey,,
5341,Koenraad Elst,,
5342,Arun Shourie,,
5343,Alan Jay Glueckman,,
5344,Jason Alan,,
5345,Francisco Umbral,,
5346,Ramón Gómez de la Serna,,
5347,Gabriel Miró,,
5348,Mariano José de Larra,,
5349,Ramón del Valle-Inclán,,
5350,Camilo José Cela,,
5351,Rick Novy,,
5352,David Gerrold,,
5353,Gordon A. Kessler,,
5354,Leonard Bishop,,
5355,Mike McQuay,,
5356,Stoney M. Setzer,,
5358,Terri Herman-Poncé,,
5359,M.J. Rose,,
5360,Hank Phillippi Ryan,,
5361,Sandeep Jatwa,,
5363,Paige Braddock,,
5364,Tom Beaudoin,,
5365,Naomi Klein,,
5366,Henry S.F. Cooper Jr.,,
5367,Beth Fehlbaum,,
5368,Jennifer Brown,,
5369,Dennis Waller,,
5370,David Icke,,
5371,Henning Mankell,,
5372,Ali Naqvi,,
5373,John Marco,,
5374,Vbi Djenggotten,,
5375,Naoki Urasawa,,
5376,Peyo,,
5377,R.A. Kosasih,,
5378,Craig   Anderson,,
5379,Molly Kate Gray,,
5380,Steven W. Booth,,
5381,James Scott Bell,,
5382,Steven Saylor,,
5383,Richard Maurice Bucke,,
5384,Krzysztof Kamil Baczyński,,
5385,Juliusz Słowacki,,
5386,Cyprian Kamil Norwid,,
5387,Jerzy Szacki,,
5388,Émile Durkheim,4.27,spirituality
5389,Frazer Lee,,
5390,David  Thorpe,,
5391,William Makepeace Thackeray,,
5392,Asa Don Brown,,
5393,John C. Gonsiorek,,
5394,Norman Vincent Peale,,
5395,Dale Carnegie,,
5396,John     Pye,,
5397,Winston Churchill,,
5398,Joan Sales,,
5399,Màrius Torres,,
5400,François Mauriac,,
5401,Georges Bernanos,,
5402,Heather Cox,,
5403,Edward St.Aubyn,,
5404,Saeed  Ibrahim,,
5406,Koral Dasgupta,,
5408,Elena Maria Vidal,,
5409,Caryll Houselander,,
5410,Robert Hugh Benson,,
5411,Karina Lumbert Fabian,,
5412,Harry Turtledove,,
5413,John  Hennessy,,
5414,Nurul Syahida,,
5415,Tina Fey,,
5416,Faza Meonk,,
5417,Eko S. Bimantara,,
5418,Adin Dalton,,
5419,Andrea Di Robilant,,
5420,Elisabeth  Rose,,
5421,Loren Eiseley,,
5422,Diane Ackerman,,
5423,Paul West,,
5424,Petar Hektorović,,
5425,Marko Marulić,,
5426,Rio Johan,,
5427,Alasdair Gray,,
5428,Sigizmund Krzhizhanovsky,,
5429,Stanisław Lem,,
5430,Henry Blake Fuller,,
5431,William Dean Howells,,
5432,Emma MacKenzie,,
5433,Larissa Ione,,
5434,Aliza Sherman,,
5435,Pam Houston,,
5436,Jordan Malik,,
5437,David Lee Roth,,
5438,Timothy Ferriss,,
5439,Gene Simmons,,
5440,Kieran Higgins,,
5441,Andrew  Buckley,,
5442,Haydn Wilks,,
5443,Chuck Palahiniuk,,
5444,Jonnie Hughes,,
5445,Matt Ridley,,
5446,Susan J. Blackmore,,
5447,Daniel C. Dennett,,
5448,Anthea Carson,,
5449,Donna Burgess,,
5450,Caitlin R. Kiernan,,
5451,Kate Baggott,,
5452,Georgiann Baldino,,
5454,Andrew  Cullen,,
5455,Andy Weir,,
5456,Chuck_Palahniuk,,
5457,Jen Greyson,,
5458,Lola Keeley,,
5459,Paul Auster,,
5460,Destiny West,,
5462,The Dunwitch Horror,,
5463,Jake Bible,,
5464,People folklore,,
5465,Alicia Rayn,,
5466,Claudio de Castro,,
5468,Nebojša Jovanović,,
5470,Robert F. Dorr,,
5471,Glenn Infield,,
5472,Martin Caidin,,
5473,Beth Ain,,
5474,Bernard Waber,,
5475,Laura Hesse,,
5476,Robert Scott-Norton,,
5477,Joe C.,,
5478,Kris Kristofferson,,
5479,Patrick J. Carnes,,
5480,Holly   Bell,,
5486,Gareth K. Pengelly,,
5487,Graham Masterton,,
5488,Gabriel Beyers,,
5489,John D. Mimms,4.12,fiction
5490,Michelle Nelson-Schmidt,,
5491,Holly Hobbie,,
5492,Tomie dePaola,,
5493,Vasudev Murthy,,
5494,None,,
5495,Rebekah Ruth,,
5496,Beth Moore,,
5497,Jenn J. McLeod,,
5498,Gary A. Wilson,,
5499,Alexis McNeil,,
5500,Anthony Hulse,,
5502,Toni Kenyon,,
5503,Fay Weldon,,
5504,Kitten K. Jackson,,
5505,B.J. Sheldon,,
5506,C.A. Kunz,,
5507,JK Rowling,,
5508,Annette Drake,,
5509,Jude Devereaux,,
5510,Buddhaghosa,,
5511,Gautama Buddha,,
5512,Sheryl Steines,,
5513,Nancy Swan Drew,,
5514,Billy Jolie,3.89,paranormal
5515,Martin Millar,,
5516,Daniel A.  Cohen,,
5517,David Benioff,,
5518,James Cook,,
5519,Joseph Banks,,
5520,Dame Darcy,,
5521,Suehiro Maruo,,
5522,Gerard de Marigny,,
5523,Jade M. Phillips,,
5524,Jessi Bond,,
5525,Delilah Fawkes,,
5526,Charlie Pulsipher,4.08,contemporary
5527,Justin Robinson,,
5528,Bill Willingham,,
5529,M.R. Graham,,
5530,J.B.  Cameron,,
5531,Timothy R. Clark,,
5533,Mary C. Moore,,
5534,مراد فرهادپور,,
5535,Alain Badiou,,
5536,Max Horkheimer,,
5537,Jennifer-Crystal Johnson,3.93,geology
5538,Susan Kay,,
5539,Gayathri Ramprasad,,
5540,Shirley McCann,,
5541,M.A.  Roberts,,
5542,Enrico Fermi,,
5543,Lise Meitner,,
5544,Fritz Strassmann,,
5545,Otto Hahn,3.69,marxism
5546,Michael Faraday,,
5547,James Clerk Maxwell,,
5548,Thomas Drummond,,
5549,August Wilhelm von Hofmann,,
5550,Joseph von Fraunhofer,,
5551,Humphry Davy,,
5552,Justus von Liebig,,
5553,Patrick C.  Walsh,,
5554,Jennieke Cohen,,
5555,Crystal King,,
5556,Sarah Dunant,,
5557,Herodotus,,
5558,Kate Quinn,,
5559,Christopher Castellani,,
5560,Anjali Mitter Duva,,
5561,Mary Beard,,
5562,Sally Grainger,,
5563,Mary Francis Kennedy Fisher,,
5564,Christy Wopat,,
5565,Grein Murray,,
5566,Kelly Kathleen Ferguson,,
5567,Joy Williams,,
5568,Tim   Young,,
5569,Fayçal Bey,,
5571,Diane M. Kennedy,,
5572,Michelle Garcia Winner,,
5573,Lorna Wing,,
5574,Temple Grandin,,
5575,Porphyry,,
5576,Plotinus,,
5577,Walter Russell,,
5578,Lao Russell,,
5579,Stephen     Robinson,,
5580,Dennis E Showalter,,
5581,Thomas E Ricks,,
5582,James Holland,,
5583,Lawrence Paterson,,
5584,Kelly Sorenson,,
5585,James S.A. Corey,,
5586,Tiffany Trent,,
5587,Ron Felber,,
5588,Timothy Liu,,
5589,Richard Howard,,
5590,Leslie Norris,,
5591,Nita Sweeney,,
5592,Anne LaMott,,
5593,Natalie Goldberg,,
5594,Jennifer  Graham,,
5595,George Sheehan,,
5596,Michael J. Casey,,
5597,Simon Johnson,,
5598,Thomas L. Friedman,,
5599,Eddie       Jones,,
5600,E.E. Isherwood,,
5601,George R Stewart,,
5602,Stuart Ayris,,
5603,J.M. Kearns,,
5604,David Sakmyster,,
5605,Cat Warren,,
5606,Oliver Sacks,,
5607,Patricia B. McConnell,,
5608,Anamika Mishra,,
5610,J.B. Heller,,
5611,Krista Ritchie,,
5612,Kirsty Moseley,,
5613,R.L. Mathewson,,
5614,T.J. Tims,,
5615,Melody Personette,,
5616,Victoria Schwab,,
5617,Shannon Messenger,,
5618,Skylar Dorset,,
5619,Glenn Myers,,
5620,Patrick Johnstone,,
5621,N. T. Wright,,
5622,Mark J. Hainds,,
5623,Rex Jameson,,
5624,Vernor Vinge,,
5625,François Vallejo,,
5627,Michael Albert,,
5628,Batya Weinbaum,,
5629,Robin Hahnel,,
5630,Kayla Stonor,,
5631,January Bain,,
5632,Judy Griffith Gill,,
5633,Olivier Schrauwen,,
5634,Winsor McCay,,
5635,J.K. Hogan,,
5636,K.A. Mitchell,,
5637,Jacquelyn Frank,,
5638,Penelope Sotheby,,
5639,Agatha.Christie,,
5640,Vince Kramer,,
5641,Joanna  Walsh,,
5642,Diane Williams,,
5643,Clarice Lispector,,
5644,Bruce A. Sarte,,
5645,Lana Williams,,
5646,Philip Edgcumbe Hughes,,
5647,Richard Hooker,,
5648,Jean Calvin,,
5649,Thomas Cranmer,,
5650,Edmund S. Phelps,,
5651,Henry Wallich,,
5652,John Rawls,,
5653,Thomas Schelling,,
5654,James Tobin,,
5655,Paul Samuelson,,
5656,Randel Helms,,
5657,Nikki Stern,,
5658,Stella Whiteman,,
5659,Mary Warnock,,
5660,Laura Benedict,,
5661,Robert Linhart,,
5662,Ville Ranta,,
5663,Joann Sfar,,
5664,Enki Bilal,,
5665,Jacques Tardi,,
5666,Hugo Pratt,,
5667,Karma-glin-pa,,
5668,Robyn DeHart,,
5669,Pamela Morsi,,
5670,Carolyn Nash,,
5672,Teresa Jordan,,
5673,Gesualdo Bufalino,,
5674,Joe Keenan,,
5675,Ava Zavora,,
5677,C.E.  Wilson,4.09,philosophy
5678,Mary Norton,,
5679,Lynne Reid Banks,,
5680,R.J. Anderson,,
5681,Tim Stutler,,
5682,Brian  McBride,,
5683,Amber Smith,,
5684,Stephen Chbosky,,
5685,Erika Krouse,3.81,art
5686,Philip Levine,,
5687,Charles Johnson,,
5688,Jon Padgett,,
5689,Thomas Ligotti,,
5690,Kevin Sinnott,,
5691,Lucius Beebe,,
5692,Jody Pardo,,
5694,Jean Van Leeuwen,,
5695,Anna Sewell,,
5696,G.S. Jennsen,,
5697,Sara Douglass,,
5698,Elizabeth Haydon,,
5699,Michael Robertson Jr.,,
5701,Lindsay Cross,,
5703,Chloe Lang,,
5704,Leah Brooke,,
5705,Shayla Black,,
5706,Sophie Oak,,
5707,Patrick Deville,,
5708,Rimbaud,,
5709,Malcolm Lowry,,
5710,Blaise Cendrars,,
5711,Laurence O'Bryan,,
5712,David  Fitzgerald,,
5713,Frank R. Zindler,,
5714,Bart D. Ehrman,,
5715,Earl Doherty,,
5716,Richard Carrier,,
5717,Chris Almeida,,
5718,John LeCarre,,
5719,Cathie Dunn,,
5720,Elizabeth Chadwick,,
5721,Mark Gartside,,
5722,Jonathan Coe,,
5723,John Anthony West,,
5724,Laird Scranton,,
5725,Giorgio De Santillana,,
5726,Robert M. Schoch,,
5727,R.A. Schwaller de Lubicz,,
5728,Kristen Day,,
5729,Sarvenaz Tash,,
5730,Joshua Mehigan,,
5731,Brooks,,
5732,Bowers,,
5733,Orwell,4.17,contemporary
5734,Clare,,
5735,يونس بن عمارة,,
5736,Nikolai_Gogol,,
5737,Brandy D. Anderson,,
5738,Lousia May Alcott,,
5739,Percy Bysshe Shelley,,
5740,Amanda Leigh Cowley,,
5741,V. Kelly,,
5742,Cassie Mae,,
5743,R.S. Grey,,
5744,Michelle Kilmer,,
5745,Robert Liparulo,,
5746,Robin Cook,,
5747,Paola Chiozza,,
5748,Felicia Kingsley,,
5749,Suzanne Goldsmith,,
5750,Marjorie Kinnan Rawlings,,
5751,Samuel G. Freedman,,
5752,Gary Schmidt,,
5753,Sharon Creech,3.84,fantasy
5754,Bernard Lavallée,,
5755,Elise Desaulniers,,
5756,Marion Nestle,,
5757,Michael Pollan,,
5758,Michelle Robinson,,
5759,Looney Tunes,,
5760,Renske Jonkman,,
5762,Tom  Kristensen,,
5763,Johannes V. Jensen,,
5764,David Mark Brown,,
5765,Yosa Buson,,
5766,Bashō Matsuo,,
5767,J. Daniel Parra,,
5768,Jūratė Baranova,,
5769,Nina Allan,,
5770,Sharon K. Souza,,
5771,Lisa Samson,,
5772,Michelle Cruz-Rosado,,
5773,Sri Swami Satchidananda,,
5774,Brenda Shoshanna,,
5775,Katharine Edgar,,
5776,K.M.Peyton,,
5777,Cynthia Harnett,,
5778,Norah Lofts,,
5779,K.M. Dylan,,
5780,E L James,,
5781,Emmanuelle Arsan,,
5782,Stephen Kozeniewski,,
5783,George Saoulidis,,
5784,Michalis Manolios,,
5785,T.C. Weber,,
5786,Timothy Reynolds,,
5787,Deepak Chopra,,
5788,W.O. Mitchell,,
5789,Andrew McAllister,,
5790,Theresa Butler,,
5791,christopher moore,,
5792,Ryan Howes,,
5793,Irvin D. Yalom,,
5794,Michael Goorjian,,
5795,P.D. Ouspensky,,
5796,G.I. Gurdjieff,,
5797,Jacob Needleman,,
5798,Somerset W. Maugham,,
5799,M.J. Lowell,,
